timestamp, x, y, z 
1.72883e+09, 179.819, 167.096, -2.12403
1.72883e+09, 179.851, 167.905, -2.12303
1.72883e+09, 179.875, 168.701, -2.14674
1.72883e+09, 179.896, 169.476, -2.18329
1.72883e+09, 179.912, 170.233, -2.21627
1.72883e+09, 179.92, 170.983, -2.24645
1.72883e+09, 179.924, 171.717, -2.26804
1.72883e+09, 179.912, 172.412, -2.28664
1.72883e+09, 179.893, 173.082, -2.29552
1.72883e+09, 179.894, 173.714, -2.30976
1.72883e+09, 179.915, 174.305, -2.32026
1.72883e+09, 179.937, 174.884, -2.34324
1.72883e+09, 179.955, 175.459, -2.36523
1.72883e+09, 179.959, 176.008, -2.38173
1.72883e+09, 179.961, 176.53, -2.39494
1.72883e+09, 179.956, 177.03, -2.40832
1.72883e+09, 179.956, 177.503, -2.41518
1.72883e+09, 179.961, 177.966, -2.42785
1.72883e+09, 179.96, 178.435, -2.4448
1.72883e+09, 179.929, 178.904, -2.45559
1.72883e+09, 179.883, 179.377, -2.4644
1.72883e+09, 179.839, 179.837, -2.48306
1.72883e+09, 179.793, 180.279, -2.49123
1.72883e+09, 179.736, 180.723, -2.49421
1.72883e+09, 179.665, 181.172, -2.50718
1.72883e+09, 179.59, 181.608, -2.51823
1.72883e+09, 179.489, 182.028, -2.53299
1.72883e+09, 179.357, 182.449, -2.54053
1.72883e+09, 179.205, 182.858, -2.5453
1.72883e+09, 179.044, 183.251, -2.5416
1.72883e+09, 178.87, 183.636, -2.5415
1.72883e+09, 178.691, 184.007, -2.54176
1.72883e+09, 178.5, 184.369, -2.5757
1.72883e+09, 178.284, 184.72, -2.60656
1.72883e+09, 178.062, 185.056, -2.62766
1.72883e+09, 177.824, 185.372, -2.6374
1.72883e+09, 177.565, 185.688, -2.64418
1.72883e+09, 177.292, 185.983, -2.63975
1.72883e+09, 177.002, 186.248, -2.63137
1.72883e+09, 176.697, 186.488, -2.62234
1.72883e+09, 176.383, 186.708, -2.62987
1.72883e+09, 176.065, 186.901, -2.66101
1.72883e+09, 175.738, 187.078, -2.68921
1.72883e+09, 175.408, 187.229, -2.70299
1.72883e+09, 175.056, 187.366, -2.70537
1.72883e+09, 174.697, 187.5, -2.7018
1.72883e+09, 174.337, 187.623, -2.67279
1.72883e+09, 173.974, 187.714, -2.64166
1.72883e+09, 173.617, 187.77, -2.63444
1.72883e+09, 173.273, 187.792, -2.67097
1.72883e+09, 172.94, 187.791, -2.69588
1.72883e+09, 172.598, 187.782, -2.69555
1.72883e+09, 172.249, 187.771, -2.68965
1.72883e+09, 171.904, 187.757, -2.69954
1.72883e+09, 171.558, 187.727, -2.72183
1.72883e+09, 171.201, 187.686, -2.74867
1.72883e+09, 170.841, 187.653, -2.73745
1.72883e+09, 170.474, 187.611, -2.71685
1.72883e+09, 170.101, 187.564, -2.71272
1.72883e+09, 169.719, 187.498, -2.73309
1.72883e+09, 169.317, 187.418, -2.7387
1.72883e+09, 168.908, 187.338, -2.72354
1.72883e+09, 168.466, 187.239, -2.70562
1.72883e+09, 167.983, 187.124, -2.69647
1.72883e+09, 167.465, 186.985, -2.69385
1.72883e+09, 166.925, 186.83, -2.69273
1.72883e+09, 166.373, 186.645, -2.70022
1.72883e+09, 165.801, 186.441, -2.70492
1.72883e+09, 165.224, 186.229, -2.697
1.72883e+09, 164.665, 186.04, -2.69207
1.72883e+09, 164.101, 185.871, -2.68767
1.72883e+09, 163.51, 185.69, -2.69048
