timestamp, x, y, z 
1.72883e+09, -9.52521, 111.99, 0.165337
1.72883e+09, -8.83387, 112.086, 0.163741
1.72883e+09, -8.18864, 112.183, 0.161362
1.72883e+09, -7.4633, 112.3, 0.159951
1.72883e+09, -6.78917, 112.402, 0.153609
1.72883e+09, -6.09986, 112.506, 0.149317
1.72883e+09, -5.32526, 112.622, 0.148495
1.72883e+09, -4.60668, 112.737, 0.151924
1.72883e+09, -3.80383, 112.863, 0.156418
1.72883e+09, -3.06448, 112.976, 0.16096
1.72883e+09, -2.32148, 113.091, 0.165291
1.72883e+09, -1.4966, 113.214, 0.16623
1.72883e+09, -0.735427, 113.322, 0.163908
1.72883e+09, 0.109771, 113.44, 0.162283
1.72883e+09, 0.885992, 113.557, 0.163619
1.72883e+09, 1.66324, 113.674, 0.160506
1.72883e+09, 2.52506, 113.801, 0.157388
1.72883e+09, 3.31534, 113.919, 0.158857
1.72883e+09, 4.19214, 114.058, 0.164539
1.72883e+09, 4.99186, 114.188, 0.173022
1.72883e+09, 5.87485, 114.322, 0.178598
1.72883e+09, 6.67861, 114.45, 0.179683
1.72883e+09, 7.47684, 114.576, 0.181489
1.72883e+09, 8.34518, 114.704, 0.185068
1.72883e+09, 9.1267, 114.814, 0.183452
1.72883e+09, 9.98835, 114.937, 0.186924
1.72883e+09, 10.7813, 115.052, 0.198532
1.72883e+09, 11.5743, 115.166, 0.211017
1.72883e+09, 12.4339, 115.289, 0.21833
1.72883e+09, 13.2086, 115.405, 0.221961
1.72883e+09, 14.0558, 115.535, 0.225462
1.72883e+09, 14.8238, 115.649, 0.22782
1.72883e+09, 15.6655, 115.772, 0.232855
1.72883e+09, 16.4265, 115.883, 0.238706
1.72883e+09, 17.1841, 115.995, 0.242634
1.72883e+09, 18.0159, 116.118, 0.244839
1.72883e+09, 18.7695, 116.226, 0.252269
1.72883e+09, 19.5889, 116.339, 0.258976
1.72883e+09, 20.33, 116.439, 0.264369
1.72883e+09, 21.142, 116.544, 0.268608
1.72883e+09, 21.879, 116.636, 0.274251
1.72883e+09, 22.6112, 116.728, 0.281848
1.72883e+09, 23.4118, 116.833, 0.289515
1.72883e+09, 24.1274, 116.928, 0.295044
1.72883e+09, 24.8967, 117.028, 0.297085
1.72883e+09, 25.5789, 117.117, 0.299958
1.72883e+09, 26.3192, 117.212, 0.303928
1.72883e+09, 26.9866, 117.297, 0.308277
1.72883e+09, 27.6519, 117.384, 0.312453
1.72883e+09, 28.3818, 117.478, 0.318652
1.72883e+09, 29.0436, 117.559, 0.323339
1.72883e+09, 29.77, 117.65, 0.326987
1.72883e+09, 30.4216, 117.737, 0.329511
1.72883e+09, 31.1357, 117.833, 0.334021
1.72883e+09, 31.7829, 117.911, 0.336051
1.72883e+09, 32.4259, 117.989, 0.337263
1.72883e+09, 33.1281, 118.079, 0.340997
1.72883e+09, 33.7637, 118.16, 0.345522
1.72883e+09, 34.4585, 118.231, 0.346166
1.72883e+09, 35.0935, 118.288, 0.346663
1.72883e+09, 35.7975, 118.356, 0.349845
1.72883e+09, 36.4446, 118.418, 0.354642
1.72883e+09, 37.0956, 118.471, 0.36301
1.72883e+09, 37.8152, 118.525, 0.370473
1.72883e+09, 38.4771, 118.576, 0.374013
1.72883e+09, 39.2188, 118.627, 0.378167
1.72883e+09, 39.9023, 118.671, 0.382058
1.72883e+09, 40.6702, 118.726, 0.384167
1.72883e+09, 41.3696, 118.776, 0.382039
1.72883e+09, 42.0728, 118.821, 0.378786
1.72883e+09, 42.8538, 118.863, 0.377898
1.72883e+09, 43.568, 118.898, 0.378824
1.72883e+09, 44.3588, 118.946, 0.380639
1.72883e+09, 45.0814, 118.995, 0.385214
1.72883e+09, 45.8077, 119.044, 0.39051
1.72883e+09, 46.6002, 119.1, 0.459243
1.72883e+09, 47.3185, 119.163, 0.568438
1.72883e+09, 48.1039, 119.225, 0.63658
1.72883e+09, 48.8178, 119.282, 0.712257
1.72883e+09, 49.6036, 119.333, 0.761281
1.72883e+09, 50.3246, 119.377, 0.816228
1.72883e+09, 51.0486, 119.422, 0.851334
1.72883e+09, 51.8486, 119.474, 0.889944
1.72883e+09, 52.578, 119.516, 0.916122
1.72883e+09, 53.387, 119.566, 0.946433
1.72883e+09, 54.1246, 119.609, 0.964933
1.72883e+09, 54.9442, 119.655, 0.987855
1.72883e+09, 55.6948, 119.696, 1.0047
1.72883e+09, 56.4506, 119.739, 1.01831
1.72883e+09, 57.287, 119.779, 1.03367
1.72883e+09, 58.0504, 119.812, 1.04087
1.72883e+09, 58.8963, 119.853, 1.04371
1.72883e+09, 59.6685, 119.884, 1.0474
1.72883e+09, 60.5238, 119.915, 1.05454
1.72883e+09, 61.3073, 119.944, 1.05955
1.72883e+09, 62.0988, 119.974, 1.0677
1.72883e+09, 62.9781, 120.002, 1.07895
1.72883e+09, 63.7833, 120.034, 1.08961
1.72883e+09, 64.6731, 120.073, 1.09527
1.72883e+09, 65.4872, 120.109, 1.10169
1.72883e+09, 66.3888, 120.146, 1.10623
1.72883e+09, 67.2119, 120.182, 1.10948
1.72883e+09, 68.034, 120.222, 1.11598
1.72883e+09, 68.9354, 120.264, 1.12533
1.72883e+09, 69.7552, 120.303, 1.12961
1.72883e+09, 70.662, 120.354, 1.1356
1.72883e+09, 71.4942, 120.402, 1.14876
1.72883e+09, 72.4133, 120.452, 1.1629
1.72883e+09, 73.2486, 120.496, 1.17183
1.72883e+09, 74.0819, 120.542, 1.17969
1.72883e+09, 74.9994, 120.594, 1.18878
1.72883e+09, 75.8339, 120.638, 1.19602
1.72883e+09, 76.751, 120.685, 1.20428
1.72883e+09, 77.5792, 120.728, 1.21014
1.72883e+09, 78.4863, 120.777, 1.21761
1.72883e+09, 79.3098, 120.826, 1.22383
1.72883e+09, 80.1335, 120.879, 1.23413
1.72883e+09, 81.0357, 120.939, 1.24665
1.72883e+09, 81.8477, 120.992, 1.25518
1.72883e+09, 82.7322, 121.048, 1.26122
1.72883e+09, 83.534, 121.095, 1.2676
1.72883e+09, 84.3348, 121.139, 1.27894
1.72883e+09, 85.2122, 121.185, 1.29445
1.72883e+09, 86.0039, 121.227, 1.30758
1.72883e+09, 86.8671, 121.27, 1.32182
1.72883e+09, 87.6479, 121.311, 1.33588
1.72883e+09, 88.5029, 121.358, 1.3508
1.72883e+09, 89.2755, 121.4, 1.36698
1.72883e+09, 90.0418, 121.438, 1.38318
1.72883e+09, 90.8762, 121.476, 1.39809
1.72883e+09, 91.632, 121.51, 1.41199
1.72883e+09, 92.461, 121.544, 1.42948
1.72883e+09, 93.2126, 121.571, 1.44554
1.72883e+09, 94.0339, 121.598, 1.46097
1.72883e+09, 94.7733, 121.628, 1.47916
1.72883e+09, 95.5081, 121.655, 1.49946
1.72883e+09, 96.3189, 121.67, 1.51833
1.72883e+09, 97.0597, 121.682, 1.53634
1.72883e+09, 97.8779, 121.701, 1.56494
1.72883e+09, 98.6138, 121.716, 1.58915
1.72883e+09, 99.415, 121.725, 1.60967
1.72883e+09, 100.14, 121.738, 1.62485
1.72883e+09, 100.863, 121.751, 1.64452
1.72883e+09, 101.654, 121.756, 1.66849
1.72883e+09, 102.37, 121.761, 1.69029
1.72883e+09, 103.156, 121.771, 1.71358
1.72883e+09, 103.872, 121.772, 1.74106
1.72883e+09, 104.661, 121.764, 1.77216
1.72883e+09, 105.372, 121.753, 1.79908
1.72883e+09, 106.079, 121.744, 1.82565
1.72883e+09, 106.853, 121.728, 1.85252
1.72883e+09, 107.553, 121.706, 1.87747
1.72883e+09, 108.319, 121.669, 1.90431
1.72883e+09, 109.014, 121.627, 1.92879
1.72883e+09, 109.777, 121.567, 1.95572
1.72883e+09, 110.47, 121.504, 1.98037
1.72883e+09, 111.16, 121.433, 2.00377
1.72883e+09, 111.916, 121.344, 2.0314
1.72883e+09, 112.602, 121.256, 2.05457
1.72883e+09, 113.352, 121.164, 2.08104
1.72883e+09, 114.034, 121.074, 2.10189
1.72883e+09, 114.781, 120.964, 2.12557
1.72883e+09, 115.455, 120.862, 2.14771
1.72883e+09, 116.127, 120.77, 2.16878
1.72883e+09, 116.853, 120.668, 2.18638
1.72883e+09, 117.51, 120.581, 2.20174
1.72883e+09, 118.233, 120.482, 2.22154
1.72883e+09, 118.887, 120.393, 2.23946
1.72883e+09, 119.602, 120.296, 2.267
1.72883e+09, 120.243, 120.214, 2.28807
1.72883e+09, 120.877, 120.133, 2.30433
1.72883e+09, 121.571, 120.045, 2.32532
1.72883e+09, 122.2, 119.969, 2.34549
1.72883e+09, 122.887, 119.889, 2.36984
1.72883e+09, 123.506, 119.822, 2.39094
1.72883e+09, 124.12, 119.759, 2.41137
1.72883e+09, 124.791, 119.692, 2.42939
1.72883e+09, 125.398, 119.629, 2.44484
1.72883e+09, 126.059, 119.564, 2.45999
1.72883e+09, 126.654, 119.513, 2.47912
1.72883e+09, 127.242, 119.469, 2.49605
1.72883e+09, 127.879, 119.421, 2.51301
1.72883e+09, 128.454, 119.378, 2.52586
1.72883e+09, 129.085, 119.341, 2.54263
1.72883e+09, 129.657, 119.318, 2.56008
1.72883e+09, 130.282, 119.291, 2.57977
1.72883e+09, 130.846, 119.271, 2.59523
1.72883e+09, 131.407, 119.261, 2.61081
1.72883e+09, 132.02, 119.263, 2.62801
1.72883e+09, 132.575, 119.275, 2.64208
1.72883e+09, 133.182, 119.296, 2.65687
1.72883e+09, 133.73, 119.333, 2.67082
1.72883e+09, 134.271, 119.385, 2.6872
1.72883e+09, 134.862, 119.457, 2.70367
1.72883e+09, 135.396, 119.531, 2.71704
1.72883e+09, 135.98, 119.625, 2.7319
1.72883e+09, 136.509, 119.719, 2.74604
1.72883e+09, 137.089, 119.826, 2.76097
1.72883e+09, 137.613, 119.917, 2.77252
1.72883e+09, 138.136, 119.995, 2.78135
1.72883e+09, 138.71, 120.07, 2.78759
1.72883e+09, 139.227, 120.124, 2.79482
1.72883e+09, 139.793, 120.179, 2.80169
1.72883e+09, 140.303, 120.225, 2.8064
1.72883e+09, 140.861, 120.271, 2.81047
1.72883e+09, 141.364, 120.297, 2.81527
1.72883e+09, 141.915, 120.311, 2.82207
1.72883e+09, 142.414, 120.316, 2.82828
1.72883e+09, 142.958, 120.319, 2.83406
1.72883e+09, 143.448, 120.316, 2.83887
1.72883e+09, 143.932, 120.308, 2.84458
1.72883e+09, 144.46, 120.285, 2.85052
1.72883e+09, 144.934, 120.258, 2.85485
1.72883e+09, 145.455, 120.232, 2.86121
1.72883e+09, 145.925, 120.206, 2.86621
1.72883e+09, 146.393, 120.188, 2.87255
1.72883e+09, 146.908, 120.164, 2.88009
1.72883e+09, 147.372, 120.141, 2.8909
1.72883e+09, 147.879, 120.112, 2.89871
1.72883e+09, 148.336, 120.094, 2.90702
1.72883e+09, 148.842, 120.062, 2.90937
1.72883e+09, 149.309, 120.034, 2.9084
1.72883e+09, 149.787, 120.004, 2.90838
1.72883e+09, 150.323, 119.966, 2.91022
1.72883e+09, 150.815, 119.921, 2.91544
1.72883e+09, 151.365, 119.867, 2.92071
1.72883e+09, 151.874, 119.818, 2.92329
1.72883e+09, 152.441, 119.763, 2.92556
1.72883e+09, 152.965, 119.703, 2.92957
1.72883e+09, 153.494, 119.638, 2.93655
1.72883e+09, 154.081, 119.563, 2.9445
1.72883e+09, 154.62, 119.501, 2.95131
1.72883e+09, 155.22, 119.428, 2.95872
1.72883e+09, 155.771, 119.357, 2.9648
1.72883e+09, 156.372, 119.267, 2.97219
1.72883e+09, 156.921, 119.187, 2.97852
1.72883e+09, 157.469, 119.114, 2.98425
1.72883e+09, 158.069, 119.031, 2.98652
1.72883e+09, 158.61, 118.955, 2.99024
1.72883e+09, 159.207, 118.873, 2.9957
1.72883e+09, 159.746, 118.802, 3.00241
1.72883e+09, 160.284, 118.734, 3.00945
1.72883e+09, 160.871, 118.66, 3.01671
1.72883e+09, 161.396, 118.598, 3.02208
1.72883e+09, 161.963, 118.534, 3.02834
1.72883e+09, 162.469, 118.479, 3.03403
1.72883e+09, 163.013, 118.423, 3.04021
1.72883e+09, 163.495, 118.376, 3.04546
1.72883e+09, 163.966, 118.329, 3.05141
1.72883e+09, 164.468, 118.281, 3.05835
1.72883e+09, 164.907, 118.242, 3.06448
1.72883e+09, 165.371, 118.209, 3.06913
1.72883e+09, 165.778, 118.189, 3.07185
1.72883e+09, 166.175, 118.175, 3.07348
1.72883e+09, 166.607, 118.168, 3.07402
1.72883e+09, 166.993, 118.168, 3.07447
1.72883e+09, 167.415, 118.176, 3.07468
1.72883e+09, 167.796, 118.195, 3.07676
1.72883e+09, 168.212, 118.237, 3.07964
1.72883e+09, 168.584, 118.288, 3.08191
1.72883e+09, 168.949, 118.351, 3.0832
1.72883e+09, 169.345, 118.433, 3.08702
1.72883e+09, 169.701, 118.517, 3.0923
1.72883e+09, 170.054, 118.607, 3.09706
1.72883e+09, 170.435, 118.714, 3.10036
1.72883e+09, 170.776, 118.824, 3.10055
1.72883e+09, 171.143, 118.958, 3.09872
1.72883e+09, 171.473, 119.093, 3.09399
1.72883e+09, 171.802, 119.24, 3.08779
1.72883e+09, 172.165, 119.419, 3.07926
1.72883e+09, 172.494, 119.602, 3.07162
1.72883e+09, 172.848, 119.83, 3.06398
1.72883e+09, 173.164, 120.058, 3.05822
1.72883e+09, 173.512, 120.325, 3.05211
1.72883e+09, 173.829, 120.584, 3.04741
1.72883e+09, 174.144, 120.862, 3.04116
1.72883e+09, 174.487, 121.194, 3.03342
1.72883e+09, 174.789, 121.528, 3.03034
1.72883e+09, 175.106, 121.93, 3.02914
1.72883e+09, 175.386, 122.318, 3.02758
1.72883e+09, 175.661, 122.728, 3.02636
1.72883e+09, 175.954, 123.206, 3.02248
1.72883e+09, 176.21, 123.665, 3.01847
1.72883e+09, 176.48, 124.199, 3.01431
1.72883e+09, 176.713, 124.711, 3.01093
1.72883e+09, 176.955, 125.302, 3.00646
1.72883e+09, 177.165, 125.862, 2.99992
1.72883e+09, 177.368, 126.446, 2.99428
1.72883e+09, 177.578, 127.11, 2.98644
1.72883e+09, 177.762, 127.734, 2.97764
1.72883e+09, 177.959, 128.439, 2.96303
1.72883e+09, 178.132, 129.098, 2.94889
1.72883e+09, 178.316, 129.842, 2.92985
1.72883e+09, 178.473, 130.539, 2.91234
1.72883e+09, 178.619, 131.253, 2.89652
1.72883e+09, 178.766, 132.056, 2.87745
1.72883e+09, 178.89, 132.803, 2.85931
1.72883e+09, 179.021, 133.64, 2.84066
1.72883e+09, 179.135, 134.413, 2.82576
1.72883e+09, 179.262, 135.273, 2.80506
1.72883e+09, 179.386, 136.067, 2.78542
1.72883e+09, 179.528, 136.955, 2.76595
1.72883e+09, 179.66, 137.774, 2.74779
1.72883e+09, 179.793, 138.604, 2.72873
1.72883e+09, 179.941, 139.533, 2.70933
1.72883e+09, 180.076, 140.387, 2.6913
1.72883e+09, 180.226, 141.334, 2.66897
1.72883e+09, 180.366, 142.198, 2.64947
1.72883e+09, 180.521, 143.147, 2.62949
1.72883e+09, 180.662, 144.008, 2.60963
1.72883e+09, 180.808, 144.872, 2.58773
1.72883e+09, 180.968, 145.825, 2.56272
1.72883e+09, 181.113, 146.691, 2.53818
1.72883e+09, 181.272, 147.643, 2.51007
1.72883e+09, 181.42, 148.509, 2.48562
1.72883e+09, 181.578, 149.464, 2.46105
1.72883e+09, 181.735, 150.42, 2.43768
1.72883e+09, 181.863, 151.203, 2.41932
1.72883e+09, 182.016, 152.162, 2.3958
1.72883e+09, 182.153, 153.035, 2.37606
1.72883e+09, 182.302, 153.994, 2.35373
1.72883e+09, 182.437, 154.865, 2.33297
1.72883e+09, 182.57, 155.735, 2.31127
1.72883e+09, 182.715, 156.693, 2.28624
1.72883e+09, 182.846, 157.562, 2.26415
1.72883e+09, 182.989, 158.517, 2.24054
1.72883e+09, 183.115, 159.382, 2.21819
1.72883e+09, 183.253, 160.328, 2.19282
1.72883e+09, 183.378, 161.183, 2.17034
1.72883e+09, 183.496, 162.031, 2.1467
1.72883e+09, 183.623, 162.956, 2.12276
1.72883e+09, 183.736, 163.789, 2.0994
1.72883e+09, 183.858, 164.696, 2.07598
1.72883e+09, 183.961, 165.508, 2.05322
1.72883e+09, 184.065, 166.302, 2.03263
1.72883e+09, 184.174, 167.157, 2.01065
1.72883e+09, 184.266, 167.918, 1.98989
1.72883e+09, 184.362, 168.742, 1.97016
1.72883e+09, 184.449, 169.473, 1.95503
1.72883e+09, 184.539, 170.26, 1.93968
1.72883e+09, 184.616, 170.955, 1.92493
1.72883e+09, 184.686, 171.629, 1.91011
1.72883e+09, 184.755, 172.343, 1.89418
1.72883e+09, 184.813, 172.967, 1.87644
1.72883e+09, 184.873, 173.624, 1.85755
1.72883e+09, 184.923, 174.198, 1.84657
1.72883e+09, 184.976, 174.804, 1.8381
1.72883e+09, 185.022, 175.332, 1.82892
1.72883e+09, 185.067, 175.84, 1.81866
1.72883e+09, 185.116, 176.378, 1.80912
1.72883e+09, 185.154, 176.853, 1.80382
1.72883e+09, 185.196, 177.362, 1.79614
1.72883e+09, 185.234, 177.817, 1.79099
1.72883e+09, 185.274, 178.312, 1.78559
1.72883e+09, 185.308, 178.759, 1.78191
1.72883e+09, 185.336, 179.204, 1.77603
1.72883e+09, 185.356, 179.687, 1.76853
1.72883e+09, 185.362, 180.118, 1.76195
1.72883e+09, 185.355, 180.583, 1.75548
1.72883e+09, 185.335, 181.001, 1.74923
1.72883e+09, 185.303, 181.415, 1.74304
1.72883e+09, 185.253, 181.865, 1.73902
1.72883e+09, 185.19, 182.269, 1.73688
1.72883e+09, 185.099, 182.703, 1.73642
1.72883e+09, 184.997, 183.09, 1.73574
1.72883e+09, 184.878, 183.465, 1.73478
1.72883e+09, 184.728, 183.87, 1.73045
1.72883e+09, 184.577, 184.231, 1.72677
1.72883e+09, 184.392, 184.617, 1.72376
1.72883e+09, 184.209, 184.955, 1.72492
1.72883e+09, 184.01, 185.28, 1.72454
1.72883e+09, 183.771, 185.622, 1.7262
1.72883e+09, 183.535, 185.913, 1.72528
1.72883e+09, 183.261, 186.212, 1.72218
1.72883e+09, 182.996, 186.468, 1.71712
1.72883e+09, 182.721, 186.707, 1.71238
1.72883e+09, 182.408, 186.955, 1.70643
1.72883e+09, 182.113, 187.166, 1.69985
1.72883e+09, 181.772, 187.37, 1.69511
1.72883e+09, 181.454, 187.536, 1.69117
1.72883e+09, 181.128, 187.686, 1.68721
1.72883e+09, 180.763, 187.825, 1.68286
1.72883e+09, 180.426, 187.92, 1.68082
1.72883e+09, 180.049, 188.002, 1.67589
1.72883e+09, 179.702, 188.065, 1.67047
1.72883e+09, 179.312, 188.12, 1.66581
1.72883e+09, 178.952, 188.153, 1.66266
1.72883e+09, 178.589, 188.171, 1.66001
1.72883e+09, 178.185, 188.176, 1.6568
1.72883e+09, 177.816, 188.182, 1.65003
1.72883e+09, 177.399, 188.187, 1.63994
1.72883e+09, 177.01, 188.179, 1.63247
1.72883e+09, 176.573, 188.144, 1.62747
1.72883e+09, 176.164, 188.103, 1.62475
1.72883e+09, 175.699, 188.052, 1.6231
1.72883e+09, 175.265, 188.012, 1.6202
1.72883e+09, 174.819, 187.972, 1.61457
1.72883e+09, 174.314, 187.915, 1.60473
1.72883e+09, 173.834, 187.854, 1.59577
1.72883e+09, 173.283, 187.765, 1.59309
1.72883e+09, 172.764, 187.665, 1.59583
1.72883e+09, 172.176, 187.543, 1.59792
1.72883e+09, 171.627, 187.429, 1.59551
1.72883e+09, 171.005, 187.3, 1.58934
1.72883e+09, 170.421, 187.177, 1.58393
1.72883e+09, 169.82, 187.049, 1.57842
1.72883e+09, 169.14, 186.903, 1.57352
1.72883e+09, 168.507, 186.763, 1.56908
1.72883e+09, 167.791, 186.606, 1.56413
